SNP,miss_prop
V5481,0.27
V5482,0.27
V5483,0.36
V5484,0
V5485,0.27
V5486,0.36
V5487,0.36
V5488,0.09
V5489,0.36
V5490,0.27
V5491,0.18
V5492,0.36
V5493,0.09
V5494,0.18
V5495,0.36
V5496,0.36
V5497,0.27
V5498,0.36
V5499,0.36
V5500,0.36
V5501,0.36
V5502,0.09
V5503,0.27
V5504,0.27
V5505,0
V5506,0.36
V5507,0.09
V5508,0.27
V5509,0.27
V5510,0.18
V5511,0.36
V5512,0.36
V5513,0.27
V5514,0.27
V5515,0.18
V5516,0.18
V5517,0.18
V5518,0.09
V5519,0.18
V5520,0.18
V5521,0.18
V5522,0.36
V5523,0.18
V5524,0.18
V5525,0.36
V5526,0.27
V5527,0.36
V5528,0.36
V5529,0
V5530,0.09
V5531,0.27
V5532,0.18
V5533,0.36
V5534,0.09
V5535,0.36
V5536,0.36
V5537,0.18
V5538,0.36
V5539,0.27
V5540,0.36
V5541,0
V5542,0.36
V5543,0.27
V5544,0.18
V5545,0.27
V5546,0.27
V5547,0.18
V5548,0.09
V5549,0.27
V5550,0
V5551,0.18
V5552,0.27
V5553,0
V5554,0.27
V5555,0.36
V5556,0.09
V5557,0.27
V5558,0.18
V5559,0
V5560,0.36
V5561,0.27
V5562,0.09
V5563,0.09
V5564,0.36
V5565,0.36
V5566,0.27
V5567,0.18
V5568,0.36
V5569,0.27
V5570,0.36
V5571,0.09
V5572,0.36
V5573,0.36
V5574,0.09
V5575,0.36
V5576,0.27
V5577,0.27
V5578,0.36
V5579,0.45
V5580,0.36
V5581,0.27
V5582,0
V5583,0.36
V5584,0.27
V5585,0.36
V5586,0.18
V5587,0.09
V5588,0.09
V5589,0.36
V5590,0.18
V5591,0.09
V5592,0.09
V5593,0.09
V5594,0.36
V5595,0.18
V5596,0.09
V5597,0.36
V5598,0.36
V5599,0.36
V5600,0.36
V5601,0
V5602,0.18
V5603,0.36
V5604,0.27
V5605,0.09
V5606,0.36
V5607,0.09
V5608,0.27
V5609,0.27
V5610,0.27
V5611,0.27
V5612,0.09
V5613,0.27
V5614,0.27
V5615,0.36
V5616,0.36
V5617,0.27
V5618,0.36
V5619,0.18
V5620,0.36
V5621,0.36
V5622,0.18
V5623,0.36
V5624,0.09
V5625,0.36
V5626,0.18
V5627,0.36
V5628,0
V5629,0.36
V5630,0
V5631,0.18
V5632,0
V5633,0.27
V5634,0.18
V5635,0.09
V5636,0.36
V5637,0.09
V5638,0.36
V5639,0
V5640,0.09
V5641,0.36
V5642,0
V5643,0.27
V5644,0.18
V5645,0.27
V5646,0.64
V5647,0.27
V5648,0.18
V5649,0.27
V5650,0.27
V5651,0.18
V5652,0.18
V5653,0.18
V5654,0.09
V5655,0.36
V5656,0.36
V5657,0.09
V5658,0.36
V5659,0.45
V5660,0
V5661,0.09
V5662,0
V5663,0.27
V5664,0.36
V5665,0.27
V5666,0.18
V5667,0.09
V5668,0.18
V5669,0.36
V5670,0.36
V5671,0.36
V5672,0.27
V5673,0.27
V5674,0.09
V5675,0.36
V5676,0.36
V5677,0.18
V5678,0.36
V5679,0.36
V5680,0.09
V5681,0.18
V5682,0.27
V5683,0.09
V5684,0.27
V5685,0.09
V5686,0.18
V5687,0.36
V5688,0.09
V5689,0.36
V5690,0.18
V5691,0.18
V5692,0.18
V5693,0.45
V5694,0.09
V5695,0.27
V5696,0.09
V5697,0.36
V5698,0.36
V5699,0.09
V5700,0.27
V5701,0.27
V5702,0.27
V5703,0.18
V5704,0.09
V5705,0.09
V5706,0.27
V5707,0.27
V5708,0.36
V5709,0.18
V5710,0.27
V5711,0.27
V5712,0
V5713,0.18
V5714,0.36
V5715,0.09
V5716,0.36
V5717,0.18
V5718,0.18
V5719,0.36
V5720,0.27
V5721,0.09
V5722,0.18
V5723,0.27
V5724,0.36
V5725,0.09
V5726,0.27
V5727,0.27
V5728,0.18
V5729,0
V5730,0.27
V5731,0.18
V5732,0.36
V5733,0.18
V5734,0.36
V5735,0
V5736,0.18
V5737,0.27
V5738,0.18
V5739,0.09
V5740,0.36
V5741,0.27
V5742,0.18
V5743,0.27
V5744,0.27
V5745,0.27
V5746,0.09
V5747,0.18
V5748,0.36
V5749,0.27
V5750,0.18
V5751,0.27
V5752,0.18
V5753,0.36
V5754,0.09
V5755,0.27
V5756,0.64
V5757,0.36
V5758,0
V5759,0.27
V5760,0.36
V5761,0.55
V5762,0.18
V5763,0.18
V5764,0.27
V5765,0.18
V5766,0.36
V5767,0.36
V5768,0.09
V5769,0
V5770,0.18
V5771,0.27
V5772,0.09
V5773,0.09
V5774,0.27
V5775,0.36
V5776,0.09
V5777,0.27
V5778,0.27
V5779,0.09
V5780,0.36
V5781,0.36
V5782,0
V5783,0.36
V5784,0.27
V5785,0.36
V5786,0.27
V5787,0.27
V5788,0.18
V5789,0.18
V5790,0.18
V5791,0.36
V5792,0.09
V5793,0.18
V5794,0.36
V5795,0.18
V5796,0.27
V5797,0.27
V5798,0.09
V5799,0.18
V5800,0.36
V5801,0.27
V5802,0.36
V5803,0
V5804,0.18
V5805,0.36
V5806,0.18
V5807,0.09
V5808,0.18
V5809,0.27
V5810,0.18
V5811,0
V5812,0.18
V5813,0.27
V5814,0.18
V5815,0.18
V5816,0.27
V5817,0.27
V5818,0.09
V5819,0.36
V5820,0.09
V5821,0.27
V5822,0.18
V5823,0.09
V5824,0.36
V5825,0.18
V5826,0.18
V5827,0.09
V5828,0.36
V5829,0.36
V5830,0.18
V5831,0.36
V5832,0.18
V5833,0.18
V5834,0.09
V5835,0.36
V5836,0.27
V5837,0.18
V5838,0.18
V5839,0.09
V5840,0.36
V5841,0.18
V5842,0.09
V5843,0.18
V5844,0
V5845,0
V5846,0.18
V5847,0.27
V5848,0.27
V5849,0.18
V5850,0.36
V5851,0
V5852,0.09
V5853,0.27
V5854,0.27
V5855,0.18
V5856,0.18
V5857,0.18
V5858,0.18
V5859,0.09
V5860,0.27
V5861,0.18
V5862,0.18
V5863,0.18
V5864,0.18
V5865,0.18
V5866,0.36
V5867,0.18
V5868,0.09
V5869,0.09
V5870,0.27
V5871,0.27
V5872,0.18
V5873,0.36
V5874,0.09
V5875,0.36
V5876,0.27
V5877,0.36
V5878,0.09
V5879,0.18
V5880,0.09
V5881,0.36
V5882,0.18
V5883,0.18
V5884,0.09
V5885,0.27
V5886,0.27
V5887,0.36
V5888,0
V5889,0.27
V5890,0.18
V5891,0
V5892,0.09
V5893,0.18
V5894,0.36
V5895,0.09
V5896,0.27
V5897,0.36
V5898,0.18
V5899,0
V5900,0.36
V5901,0.27
V5902,0.36
V5903,0.36
V5904,0.27
V5905,0.36
V5906,0.36
V5907,0.36
V5908,0.36
V5909,0.36
V5910,0.18
V5911,0.18
V5912,0.27
V5913,0.27
V5914,0.18
V5915,0.36
V5916,0.36
V5917,0.36
V5918,0.18
V5919,0.27
V5920,0.36
V5921,0.18
V5922,0.09
V5923,0.27
V5924,0.09
V5925,0.18
V5926,0.09
V5927,0.18
V5928,0.27
V5929,0.18
V5930,0.27
V5931,0.27
V5932,0.27
V5933,0.36
V5934,0.18
V5935,0.36
V5936,0.09
V5937,0.18
V5938,0.18
V5939,0.18
V5940,0.36
V5941,0.36
V5942,0.36
V5943,0.36
V5944,0.27
V5945,0.09
V5946,0.36
V5947,0
V5948,0.36
V5949,0.36
V5950,0.36
V5951,0
V5952,0.18
V5953,0.18
V5954,0.18
V5955,0.27
V5956,0.36
V5957,0.27
V5958,0.36
V5959,0.09
V5960,0
V5961,0.27
V5962,0.18
V5963,0.36
V5964,0.18
V5965,0.27
V5966,0.27
V5967,0.27
V5968,0.27
V5969,0
V5970,0.18
V5971,0.09
V5972,0
V5973,0
V5974,0.82
V5975,0.27
V5976,0.36
V5977,0.18
V5978,0.36
V5979,0
V5980,0.45
V5981,0.36
V5982,0
V5983,0.18
V5984,0.18
V5985,0.27
V5986,0.27
V5987,0.36
V5988,0.27
V5989,0.27
V5990,0.09
V5991,0.18
V5992,0.18
V5993,0.36
V5994,0.36
V5995,0.18
V5996,0.36
V5997,0.27
V5998,0.27
V5999,0.18
V6000,0.36
V6001,0.27
V6002,0.27
V6003,0.27
V6004,0
V6005,0.27
V6006,0.36
V6007,0.36
V6008,0.36
V6009,0.36
V6010,0.36
V6011,0
V6012,0.27
V6013,0.36
V6014,0.09
V6015,0.18
V6016,0.18
V6017,0.09
V6018,0.36
V6019,0.09
V6020,0.36
V6021,0
V6022,0.09
V6023,0.27
V6024,0.36
V6025,0.18
V6026,0
V6027,0.36
V6028,0.27
V6029,0.36
V6030,0.27
V6031,0.18
V6032,0.27
V6033,0.09
V6034,0.18
V6035,0.18
V6036,0.27
V6037,0.27
V6038,0.27
V6039,0.36
V6040,0.09
V6041,0.27
V6042,0.09
V6043,0.27
V6044,0.09
V6045,0.36
V6046,0.27
V6047,0.27
V6048,0.09
V6049,0
V6050,0.09
V6051,0.27
V6052,0.27
V6053,0.09
V6054,0.09
V6055,0.27
V6056,0.09
V6057,0.36
V6058,0.27
V6059,0.18
V6060,0.36
V6061,0.18
V6062,0.36
V6063,0.36
V6064,0.27
V6065,0.36
V6066,0.27
V6067,0.36
V6068,0.27
V6069,0.36
V6070,0.27
V6071,0.27
V6072,0.18
V6073,0.27
V6074,0.18
V6075,0.18
V6076,0.18
V6077,0.27
V6078,0
V6079,0.18
V6080,0.09
V6081,0.18
V6082,0.09
V6083,0.27
V6084,0.09
V6085,0.27
V6086,0.36
V6087,0.36
V6088,0
V6089,0.27
V6090,0.45
V6091,0.36
V6092,0.36
V6093,0.18
V6094,0.36
V6095,0.36
V6096,0.36
V6097,0.09
V6098,0.27
V6099,0.27
V6100,0.45
V6101,0.18
V6102,0.18
V6103,0.09
V6104,0.27
V6105,0.27
V6106,0.18
V6107,0.18
V6108,0.18
V6109,0.18
V6110,0.09
V6111,0.18
V6112,0.18
V6113,0.18
V6114,0.27
V6115,0.27
V6116,0.27
V6117,0.36
V6118,0.27
V6119,0.09
V6120,0.36
V6121,0.36
V6122,0.27
V6123,0.45
V6124,0.36
V6125,0.09
V6126,0.09
V6127,0.27
V6128,0.36
V6129,0.09
V6130,0.27
V6131,0.18
V6132,0.36
V6133,0.36
V6134,0.36
V6135,0.36
V6136,0.36
V6137,0.18
V6138,0.36
V6139,0.18
V6140,0.18
V6141,0.18
V6142,0.18
V6143,0
V6144,0.27
V6145,0.09
V6146,0.18
V6147,0.27
V6148,0.36
V6149,0.36
V6150,0.36
V6151,0.27
V6152,0.18
V6153,0.27
V6154,0.36
V6155,0.36
V6156,0.36
V6157,0.09
V6158,0.27
V6159,0
V6160,0.36
V6161,0.36
V6162,0.09
V6163,0.09
V6164,0.36
V6165,0.27
V6166,0.27
V6167,0.27
V6168,0.18
V6169,0.36
V6170,0.27
V6171,0.18
V6172,0.36
V6173,0.36
V6174,0.36
V6175,0.09
V6176,0.09
V6177,0.36
V6178,0.18
V6179,0.18
V6180,0
V6181,0.27
V6182,0.18
V6183,0.09
V6184,0.27
V6185,0.09
V6186,0.18
V6187,0.27
V6188,0.09
V6189,0.27
V6190,0.09
V6191,0.09
V6192,0.18
V6193,0.36
V6194,0.27
V6195,0.18
V6196,0.36
V6197,0.36
V6198,0.18
V6199,0.18
V6200,0.09
V6201,0.36
V6202,0.18
V6203,0.09
V6204,0.18
V6205,0.45
V6206,0.36
V6207,0.36
V6208,0.27
V6209,0.36
V6210,0.36
V6211,0.36
V6212,0.18
V6213,0.36
V6214,0
V6215,0.27
V6216,0.09
V6217,0.18
V6218,0.27
V6219,0.27
V6220,0
V6221,0.09
V6222,0
V6223,0.09
V6224,0.09
V6225,0.09
V6226,0.18
V6227,0.36
V6228,0.73
V6229,0.18
V6230,0
V6231,0
V6232,0.36
V6233,0.27
V6234,0.18
V6235,0.36
V6236,0.09
V6237,0.27
V6238,0.45
V6239,0.27
V6240,0
V6241,0.27
V6242,0.18
V6243,0.36
V6244,0.09
V6245,0.09
V6246,0.27
V6247,0.09
V6248,0.27
V6249,0
V6250,0.36
V6251,0.09
V6252,0
V6253,0
V6254,0.27
V6255,0.09
V6256,0.36
V6257,0.18
V6258,0
V6259,0.27
V6260,0.27
V6261,0.18
V6262,0.18
V6263,0.18
V6264,0.09
V6265,0
V6266,0.09
V6267,0.18
V6268,0.27
V6269,0.18
V6270,0.18
V6271,0.09
V6272,0.27
V6273,0
V6274,0.36
V6275,0.18
V6276,0.36
V6277,0.09
V6278,0.18
V6279,0.27
V6280,0.36
V6281,0.27
V6282,0.36
V6283,0
V6284,0
V6285,0.36
V6286,0.27
V6287,0
V6288,0.09
V6289,0.36
V6290,0.36
V6291,0.18
V6292,0
V6293,0.18
V6294,0.36
V6295,0.36
V6296,0.36
V6297,0.18
V6298,0.09
V6299,0.36
V6300,0.18
V6301,0.18
V6302,0.27
V6303,0.36
V6304,0.18
V6305,0.36
V6306,0.09
V6307,0.27
V6308,0.36
V6309,0.36
V6310,0.18
V6311,0.45
V6312,0.27
V6313,0.09
V6314,0.18
V6315,0.27
V6316,0.36
V6317,0.09
V6318,0.27
V6319,0.18
V6320,0.27
V6321,0.18
V6322,0.09
V6323,0.36
V6324,0.09
V6325,0.36
V6326,0.09
V6327,0.27
V6328,0.27
V6329,0
V6330,0.18
V6331,0.27
V6332,0.09
V6333,0.27
V6334,0.09
V6335,0.27
V6336,0.36
V6337,0.18
V6338,0.36
V6339,0.27
V6340,0.36
V6341,0.36
V6342,0.27
V6343,0.27
V6344,0.36
V6345,0.27
V6346,0.36
V6347,0.18
V6348,0.27
V6349,0.36
V6350,0.09
V6351,0.36
V6352,0.36
V6353,0.36
V6354,0.18
V6355,0
V6356,0.36
V6357,0.18
V6358,0.18
V6359,0.09
V6360,0
V6361,0.27
V6362,0
V6363,0.18
V6364,0.09
V6365,0.18
V6366,0.27
V6367,0.18
V6368,0
V6369,0.09
V6370,0.09
V6371,0.36
V6372,0.27
V6373,0.27
V6374,0.09
V6375,0.18
V6376,0.36
V6377,0
V6378,0.09
V6379,0.45
V6380,0.36
V6381,0.27
V6382,0.09
V6383,0.18
V6384,0.27
V6385,0.45
V6386,0.09
V6387,0.36
V6388,0.27
V6389,0.36
V6390,0.27
V6391,0.18
V6392,0
V6393,0.36
V6394,0.36
V6395,0.18
V6396,0.18
V6397,0
V6398,0.27
V6399,0.09
V6400,0.36
V6401,0
V6402,0.27
V6403,0.36
V6404,0.36
V6405,0.09
V6406,0.18
V6407,0.36
V6408,0.36
V6409,0.18
V6410,0.27
V6411,0.18
V6412,0
V6413,0.18
V6414,0.09
V6415,0.18
V6416,0.18
V6417,0.27
V6418,0.18
V6419,0.36
V6420,0.36
V6421,0.36
V6422,0
V6423,0.18
V6424,0.27
V6425,0.18
V6426,0.09
V6427,0
V6428,0.09
V6429,0
V6430,0.18
V6431,0.27
V6432,0.27
V6433,0.36
V6434,0.18
V6435,0.18
V6436,0.36
V6437,0.18
V6438,0.09
V6439,0
V6440,0.27
V6441,0.18
V6442,0.18
V6443,0.09
V6444,0.09
V6445,0.18
V6446,0.27
V6447,0.36
V6448,0.18
V6449,0.45
V6450,0.18
V6451,0.18
V6452,0.18
V6453,0
V6454,0.27
V6455,0.36
V6456,0.18
V6457,0.27
V6458,0.18
V6459,0
V6460,0.18
V6461,0.36
V6462,0.09
V6463,0.27
V6464,0
V6465,0.27
V6466,0.09
V6467,0.09
V6468,0.27
V6469,0.18
V6470,0
V6471,0.18
V6472,0.36
V6473,0.27
V6474,0.45
V6475,0.27
V6476,0.36
V6477,0.27
V6478,0.18
V6479,0.36
V6480,0.09
V6481,0.09
V6482,0.36
V6483,0.18
V6484,0.27
V6485,0.36
V6486,0.36
V6487,0.27
V6488,0.18
V6489,0.36
V6490,0.09
V6491,0
V6492,0.36
V6493,0.27
V6494,0.27
V6495,0.27
V6496,0.18
V6497,0.36
V6498,0
V6499,0.36
V6500,0.18
V6501,0.36
V6502,0.18
V6503,0.18
V6504,0.36
V6505,0.27
V6506,0
V6507,0.36
V6508,0.36
V6509,0.36
V6510,0.27
V6511,0.18
V6512,0.18
V6513,0.27
V6514,0.09
V6515,0.09
V6516,0
V6517,0.09
V6518,0.27
V6519,0.09
V6520,0.09
V6521,0.36
V6522,0.09
V6523,0.09
V6524,0.18
V6525,0.36
V6526,0.36
V6527,0.09
V6528,0.36
V6529,0.27
V6530,0.18
V6531,0.36
V6532,0.27
V6533,0.18
V6534,0.27
V6535,0.27
V6536,0.27
V6537,0.36
V6538,0.18
V6539,0.09
V6540,0.36
V6541,0.18
V6542,0.09
V6543,0.18
V6544,0.09
V6545,0.09
V6546,0.09
V6547,0.36
V6548,0.36
V6549,0.18
V6550,0.18
V6551,0.27
V6552,0.27
V6553,0.18
V6554,0.36
V6555,0.36
V6556,0.18
V6557,0.36
V6558,0.09
V6559,0.18
V6560,0.09
V6561,0.18
V6562,0.09
V6563,0.09
V6564,0.27
V6565,0.27
V6566,0.36
V6567,0.27
V6568,0.09
V6569,0.36
V6570,0.09
V6571,0.09
V6572,0.36
V6573,0.27
V6574,0.27
V6575,0.18
V6576,0
V6577,0.18
V6578,0.18
V6579,0.18
V6580,0.36
V6581,0.36
V6582,0.36
V6583,0.36
V6584,0.18
V6585,0.36
V6586,0.36
V6587,0.27
V6588,0.27
V6589,0.18
V6590,0.09
V6591,0.09
V6592,0.18
V6593,0.27
V6594,0.36
V6595,0.09
V6596,0.27
V6597,0.18
V6598,0.36
V6599,0.18
V6600,0.18
V6601,0.36
V6602,0.36
V6603,0.18
V6604,0.18
V6605,0.36
V6606,0.27
V6607,0.36
V6608,0.18
V6609,0.45
V6610,0.36
V6611,0.09
V6612,0.09
V6613,0.18
V6614,0.27
V6615,0.27
V6616,0.27
V6617,0.36
V6618,0.09
V6619,0.27
V6620,0.36
V6621,0.36
V6622,0.18
V6623,0.36
V6624,0.18
V6625,0.27
V6626,0.36
V6627,0.18
V6628,0.09
V6629,0.36
V6630,0.09
V6631,0
V6632,0.36
V6633,0.18
V6634,0.18
V6635,0.18
V6636,0.18
V6637,0.36
V6638,0.09
V6639,0.18
V6640,0.36
V6641,0.27
V6642,0.18
V6643,0.18
V6644,0.36
V6645,0.36
V6646,0.18
V6647,0.18
V6648,0.18
V6649,0.36
V6650,0.09
V6651,0.09
V6652,0.18
V6653,0.09
V6654,0.36
V6655,0.36
V6656,0.09
V6657,0.36
V6658,0.18
V6659,0.18
V6660,0.36
V6661,0.27
V6662,0.18
V6663,0.18
V6664,0.36
V6665,0.09
V6666,0.18
V6667,0.36
V6668,0.27
V6669,0.36
V6670,0.36
V6671,0.27
V6672,0.09
V6673,0.36
V6674,0.36
V6675,0.18
V6676,0.18
V6677,0
V6678,0.09
V6679,0.36
V6680,0.36
V6681,0.36
V6682,0.18
V6683,0.18
V6684,0.27
V6685,0.27
V6686,0.45
V6687,0.18
V6688,0.36
V6689,0.36
V6690,0.18
V6691,0.36
V6692,0.36
V6693,0.27
V6694,0.18
V6695,0.36
V6696,0.27
V6697,0
V6698,0.27
V6699,0.09
V6700,0.27
V6701,0.27
V6702,0.27
V6703,0
V6704,0
V6705,0.09
V6706,0.18
V6707,0.36
V6708,0.27
V6709,0.18
V6710,0.09
V6711,0.36
V6712,0.36
V6713,0.18
V6714,0.36
V6715,0.18
V6716,0.18
V6717,0
V6718,0.36
V6719,0
V6720,0.09
V6721,0.18
V6722,0
V6723,0.18
V6724,0.36
V6725,0.36
V6726,0.36
V6727,0.18
V6728,0.36
V6729,0.27
V6730,0.36
V6731,0.09
V6732,0.27
V6733,0.18
V6734,0.18
V6735,0.36
V6736,0.36
V6737,0.36
V6738,0.18
V6739,0
V6740,0.09
V6741,0.27
V6742,0.36
V6743,0.09
V6744,0
V6745,0.36
V6746,0.18
V6747,0.36
V6748,0.27
V6749,0.36
V6750,0.09
V6751,0.18
V6752,0.36
V6753,0.09
V6754,0.09
V6755,0.27
V6756,0.18
V6757,0.36
V6758,0.36
V6759,0.18
V6760,0.09
V6761,0
V6762,0.27
V6763,0.18
V6764,0.18
V6765,0.36
V6766,0.18
V6767,0.18
V6768,0.09
V6769,0.36
V6770,0.09
V6771,0.27
V6772,0.27
V6773,0.18
V6774,0.27
V6775,0.27
V6776,0.18
V6777,0
V6778,0.36
V6779,0
V6780,0.27
V6781,0.18
V6782,0
V6783,0.09
V6784,0.18
V6785,0.27
V6786,0.18
V6787,0
V6788,0.18
V6789,0.36
V6790,0.36
V6791,0.09
V6792,0
V6793,0.36
V6794,0.18
V6795,0.27
V6796,0.36
V6797,0.36
V6798,0.18
V6799,0.09
V6800,0.09
V6801,0.09
V6802,0.18
V6803,0.09
V6804,0.45
V6805,0.36
V6806,0.18
V6807,0
V6808,0.18
V6809,0.09
V6810,0.18
V6811,0.27
V6812,0.36
V6813,0.36
V6814,0.18
V6815,0.27
V6816,0.09
V6817,0.36
V6818,0.09
V6819,0.18
V6820,0.36
V6821,0.18
V6822,0.27
V6823,0.18
V6824,0.36
V6825,0.36
V6826,0.27
V6827,0.36
V6828,0.09
V6829,0.09
V6830,0
V6831,0.27
V6832,0.27
V6833,0.27
V6834,0.36
V6835,0.09
V6836,0.27
V6837,0.27
V6838,0.09
V6839,0.18
V6840,0
V6841,0.27
V6842,0.27
V6843,0.09
V6844,0.27
V6845,0.27
V6846,0.36
V6847,0.27
V6848,0.36
V6849,0.36
V6850,0.36
V6851,0.36
V6852,0.27
V6853,0.27
V6854,0.18
V6855,0.36
V6856,0.18
V6857,0.09
V6858,0
V6859,0.36
V6860,0.55
V6861,0.18
V6862,0.18
V6863,0.27
V6864,0.36
V6865,0.18
V6866,0.27
V6867,0.36
V6868,0.27
V6869,0
V6870,0.27
V6871,0.09
V6872,0.27
V6873,0.27
V6874,0.27
V6875,0.18
V6876,0
V6877,0.09
V6878,0
V6879,0.27
V6880,0.36
V6881,0.27
V6882,0.18
V6883,0
V6884,0.09
V6885,0.09
V6886,0.18
V6887,0.36
V6888,0.36
V6889,0.36
V6890,0.18
V6891,0.18
V6892,0.09
V6893,0.36
V6894,0.27
V6895,0.27
V6896,0.18
V6897,0.27
V6898,0.36
V6899,0
V6900,0.36
V6901,0.18
V6902,0
V6903,0.36
V6904,0.27
V6905,0.36
V6906,0.09
V6907,0.36
V6908,0.18
V6909,0.18
V6910,0.27
V6911,0.09
V6912,0.27
V6913,0.45
V6914,0.09
V6915,0.27
V6916,0.18
V6917,0.27
V6918,0.27
V6919,0
V6920,0.18
V6921,0.09
V6922,0.45
V6923,0.36
V6924,0.18
V6925,0.36
V6926,0.09
V6927,0.09
V6928,0
V6929,0.09
V6930,0.18
V6931,0.36
V6932,0.18
V6933,0
V6934,0.18
V6935,0.36
V6936,0
V6937,0
V6938,0.18
V6939,0.36
V6940,0.36
V6941,0.27
V6942,0.36
V6943,0.36
V6944,0.09
V6945,0.36
V6946,0.36
V6947,0.18
V6948,0.36
V6949,0.36
V6950,0.36
V6951,0.09
V6952,0.36
V6953,0.09
V6954,0.36
V6955,0.36
V6956,0.36
V6957,0.36
V6958,0.27
V6959,0.27
V6960,0.36
V6961,0.36
V6962,0.09
V6963,0.09
V6964,0.18
V6965,0.18
V6966,0.09
V6967,0
V6968,0.18
V6969,0.09
V6970,0.27
V6971,0.36
V6972,0.36
V6973,0
V6974,0.09
V6975,0.09
V6976,0.36
V6977,0.18
V6978,0.27
V6979,0.36
V6980,0.27
V6981,0.36
V6982,0.36
V6983,0.45
V6984,0.36
V6985,0.09
V6986,0.09
V6987,0
V6988,0.36
V6989,0.36
V6990,0.18
V6991,0.27
V6992,0.36
V6993,0.18
V6994,0.27
V6995,0.36
V6996,0.18
V6997,0.36
V6998,0.18
V6999,0.18
V7000,0.18
V7001,0
V7002,0.27
V7003,0.27
V7004,0.18
V7005,0.09
V7006,0.36
V7007,0.36
V7008,0.27
V7009,0.18
V7010,0.27
V7011,0.27
V7012,0.18
V7013,0.36
V7014,0.18
V7015,0.36
V7016,0.18
V7017,0.36
V7018,0.27
V7019,0.09
V7020,0.27
V7021,0.27
V7022,0.09
V7023,0.09
V7024,0.36
V7025,0.36
V7026,0.36
V7027,0.27
V7028,0.09
V7029,0.09
V7030,0.27
V7031,0.18
V7032,0.18
V7033,0
V7034,0.09
V7035,0.36
V7036,0.18
V7037,0.27
V7038,0.18
V7039,0.27
V7040,0.36
V7041,0.36
V7042,0.09
V7043,0.27
V7044,0.27
V7045,0.09
V7046,0.18
V7047,0.36
V7048,0.18
V7049,0.18
V7050,0.27
V7051,0.18
V7052,0.09
V7053,0
V7054,0.36
V7055,0.18
V7056,0.18
V7057,0.18
V7058,0.09
V7059,0.36
V7060,0
V7061,0.27
V7062,0.09
V7063,0.09
V7064,0.36
V7065,0.27
V7066,0.09
V7067,0.18
V7068,0.27
V7069,0
V7070,0.18
V7071,0.27
V7072,0.45
V7073,0.36
V7074,0.36
V7075,0.27
V7076,0.09
V7077,0.27
V7078,0.36
V7079,0
V7080,0.09
V7081,0.36
V7082,0.27
V7083,0.36
V7084,0.18
V7085,0.09
V7086,0.27
V7087,0.27
V7088,0.36
V7089,0.18
V7090,0.27
V7091,0.09
V7092,0.36
V7093,0.36
V7094,0.18
V7095,0.36
V7096,0.09
V7097,0.27
V7098,0
V7099,0.36
V7100,0.09
V7101,0.27
V7102,0.18
V7103,0.36
V7104,0.36
V7105,0.36
V7106,0.18
V7107,0
V7108,0.09
V7109,0.27
V7110,0.18
V7111,0
V7112,0.36
V7113,0.18
V7114,0.09
V7115,0.27
V7116,0.36
V7117,0.18
V7118,0.36
V7119,0.09
V7120,0.36
V7121,0.27
V7122,0.18
V7123,0.09
V7124,0.18
V7125,0.36
V7126,0
V7127,0.18
V7128,0
V7129,0
V7130,0.09
V7131,0.36
V7132,0.27
V7133,0.36
V7134,0.09
V7135,0.36
V7136,0
V7137,0.18
V7138,0.36
V7139,0.36
V7140,0.36
V7141,0.36
V7142,0.27
V7143,0.36
V7144,0.27
V7145,0.09
V7146,0.36
V7147,0.36
V7148,0.36
V7149,0.27
V7150,0.27
V7151,0.36
V7152,0.36
V7153,0.27
V7154,0.27
V7155,0.18
V7156,0.18
V7157,0.18
V7158,0.18
V7159,0.09
V7160,0.18
V7161,0.27
V7162,0.27
V7163,0.09
V7164,0.09
V7165,0
V7166,0.36
V7167,0
V7168,0
V7169,0.18
V7170,0
V7171,0.36
V7172,0.18
V7173,0.36
V7174,0.36
V7175,0.36
V7176,0.09
V7177,0.36
V7178,0.36
V7179,0.09
V7180,0.18
V7181,0.27
V7182,0.27
V7183,0.27
V7184,0.27
V7185,0.27
V7186,0.27
V7187,0.18
V7188,0.36
V7189,0.91
V7190,0.09
V7191,0.27
V7192,0.27
V7193,0.18
V7194,0.09
V7195,0.18
V7196,0
V7197,0.36
V7198,0.27
V7199,0.36
V7200,0
V7201,0.36
V7202,0.18
V7203,0.36
V7204,0.18
V7205,0
V7206,0.36
V7207,0.18
V7208,0.27
V7209,0.09
V7210,0
V7211,0.36
V7212,0.18
V7213,0.18
V7214,0.27
V7215,0.18
V7216,0.18
V7217,0.36
V7218,0.27
V7219,0.36
V7220,0
V7221,0.09
V7222,0.18
V7223,0
V7224,0.36
V7225,0
V7226,0.18
V7227,0.18
V7228,0.09
V7229,0
V7230,0.36
V7231,0.36
V7232,0.18
V7233,0
V7234,0.36
V7235,0.36
V7236,0.09
V7237,0.36
V7238,0
V7239,0.18
V7240,0.27
V7241,0.36
V7242,0.36
V7243,0
V7244,0.18
V7245,0.27
V7246,0.27
V7247,0.45
V7248,0.36
V7249,0.09
V7250,0.09
V7251,0
V7252,0.18
V7253,0.36
V7254,0.27
V7255,0
V7256,0.36
V7257,0.36
V7258,0.36
V7259,0.27
V7260,0.18
V7261,0.36
V7262,0
V7263,0.18
V7264,0.18
V7265,0
V7266,0.18
V7267,0.27
