SNP,miss_prop
V5375,0.4
V5376,0.08
V5377,0.37
V5378,0.16
V5379,0.37
V5380,0.23
V5381,0.19
V5382,0.79
V5383,0.05
V5384,0.4
V5385,0.19
V5386,0.19
V5387,0.33
V5388,0.15
V5389,0.86
V5390,0.21
V5391,0.11
V5392,0.08
V5393,0.81
V5394,0.82
V5395,0.79
V5396,0.38
V5397,0.84
V5398,0.15
V5399,0.19
V5400,0.4
V5401,0.18
V5402,0.11
V5403,0.26
V5404,0.29
V5405,0.36
V5406,0.25
V5407,0.29
V5408,0.38
V5409,0.11
V5410,0.37
V5411,0.81
V5412,0.81
V5413,0.07
V5414,0.07
V5415,0.36
V5416,0.15
V5417,0.78
V5418,0.04
V5419,0.04
V5420,0.29
V5421,0.42
V5422,0.29
V5423,0.37
V5424,0.32
V5425,0.12
V5426,0.4
V5427,0.22
V5428,0.3
V5429,0.29
V5430,0.29
V5431,0.15
V5432,0.37
V5433,0.15
V5434,0.82
V5435,0.14
V5436,0.25
V5437,0.16
V5438,0.18
V5439,0.22
V5440,0.23
V5441,0.27
V5442,0.86
V5443,0.03
V5444,0.82
V5445,0.23
V5446,0.36
V5447,0.21
V5448,0.03
V5449,0.23
V5450,0.38
V5451,0.32
V5452,0.85
V5453,0.86
V5454,0.03
V5455,0.11
V5456,0.38
V5457,0.15
V5458,0.36
V5459,0.29
V5460,0.12
V5461,0.33
V5462,0.36
V5463,0.25
V5464,0.32
V5465,0.1
V5466,0.23
V5467,0.3
V5468,0.96
V5469,0.95
V5470,0.33
V5471,0.79
V5472,0.82
V5473,0.84
V5474,0.12
V5475,0.36
V5476,0.27
V5477,0.14
V5478,0.22
V5479,0.15
V5480,0.32
V5481,0.07
V5482,0.22
V5483,0.33
V5484,0.79
V5485,0.05
V5486,0.36
V5487,0.25
V5488,0.81
V5489,0.36
V5490,0.1
V5491,0.86
V5492,0.1
V5493,0.79
V5494,0.07
V5495,0.29
V5496,0.4
V5497,0.11
V5498,0.07
V5499,0.08
V5500,0.03
V5501,0.18
V5502,0.84
V5503,0.9
V5504,0.78
V5505,0.33
V5506,0.79
V5507,0.34
V5508,0.08
V5509,0.19
V5510,0.29
V5511,0.27
V5512,0.79
V5513,0.32
V5514,0.1
V5515,0.85
V5516,0.15
V5517,0.14
V5518,0.29
V5519,0.33
V5520,0.22
V5521,0.1
V5522,0.11
V5523,0.38
V5524,0.36
V5525,0.14
V5526,0.14
V5527,0.21
V5528,0.18
V5529,0.38
V5530,0.82
V5531,0.26
V5532,0.04
V5533,0.04
V5534,0.79
V5535,0.04
V5536,0.25
V5537,0.03
V5538,0.4
V5539,0.85
V5540,0.1
V5541,0.37
V5542,0.1
V5543,0.27
V5544,0.81
V5545,0.25
V5546,0.82
V5547,0.27
V5548,0.08
V5549,0.92
V5550,0.11
V5551,0.11
V5552,0.1
V5553,0.3
V5554,0.81
V5555,0.3
V5556,0.4
V5557,0.37
V5558,0.18
V5559,0.38
V5560,0.22
V5561,0.27
V5562,0.29
V5563,0.23
V5564,0.33
V5565,0.38
V5566,0.81
V5567,0.84
V5568,0.19
V5569,0.01
V5570,0.34
V5571,0.11
V5572,0.36
V5573,0.33
V5574,0.34
V5575,0.21
V5576,0.22
V5577,0.03
V5578,0.04
V5579,0.16
V5580,0.79
V5581,0.19
V5582,0.79
V5583,0.27
V5584,0.15
V5585,0.4
V5586,0.16
V5587,0.36
V5588,0.05
V5589,0.81
V5590,0.15
V5591,0.33
V5592,0.19
V5593,0.4
V5594,0.04
V5595,0.95
V5596,0.22
V5597,0.15
V5598,0.14
V5599,0.27
V5600,0.81
V5601,0.21
V5602,0.11
V5603,0.86
V5604,0.14
V5605,0.16
V5606,0.22
V5607,0.37
V5608,0.04
V5609,0.32
V5610,0.7
V5611,0.4
V5612,0.19
V5613,0.22
V5614,0.4
V5615,0.15
V5616,0.12
V5617,0.21
V5618,0.11
V5619,0.11
V5620,0.23
V5621,0.26
V5622,0.36
V5623,0.27
V5624,0.29
V5625,0.36
V5626,0.01
V5627,0.88
V5628,0.92
V5629,0.23
V5630,0.29
V5631,0.36
V5632,0.86
V5633,0.18
V5634,0.14
V5635,0.23
V5636,0.08
V5637,0.14
V5638,0.19
V5639,0.36
V5640,0.03
V5641,0.16
V5642,0.21
V5643,0.36
V5644,0.12
V5645,0.99
V5646,0.3
V5647,0.25
V5648,0.81
V5649,0.82
V5650,0.23
V5651,0.37
V5652,0.16
V5653,0.15
V5654,0.29
V5655,0.37
V5656,0.12
V5657,0.29
V5658,0.18
V5659,0.19
V5660,0.34
V5661,0.38
V5662,0.85
V5663,0.12
V5664,0.38
V5665,0.26
V5666,0.22
V5667,0.3
V5668,0.33
V5669,0.34
V5670,0.38
V5671,0.36
V5672,0.08
V5673,0.22
V5674,0.14
V5675,0.27
V5676,0.27
V5677,0.33
V5678,0.79
V5679,0.36
V5680,0.33
V5681,0.18
V5682,0.85
V5683,0.25
V5684,0.22
V5685,0.29
V5686,0.77
V5687,0.08
V5688,0.34
V5689,0.03
V5690,0.36
V5691,0.88
V5692,0.82
V5693,0.3
V5694,0.81
V5695,0.11
V5696,0.15
V5697,0.4
V5698,0.38
V5699,0.4
V5700,0.23
V5701,0.23
V5702,0.37
V5703,0.27
V5704,0.38
V5705,0.27
V5706,0.37
V5707,0.85
V5708,0.07
V5709,0.16
V5710,0.07
V5711,0.26
V5712,0.1
V5713,0.11
V5714,0.81
V5715,0.38
V5716,0.33
V5717,0.05
V5718,0.79
V5719,0.79
V5720,0.81
V5721,0.38
V5722,0.38
V5723,0.22
V5724,0.11
V5725,0.37
V5726,0.11
V5727,0.33
V5728,0.27
V5729,0.22
V5730,0.23
V5731,0.26
V5732,0.33
V5733,0.14
V5734,0.88
V5735,0.04
V5736,0.29
V5737,0.27
V5738,0.3
V5739,0.84
V5740,0.37
V5741,0.05
V5742,0.37
V5743,0.14
V5744,0.32
V5745,0.27
V5746,0.19
V5747,0.29
V5748,0.23
V5749,0.75
V5750,0.29
V5751,0.4
V5752,0.05
V5753,0.18
V5754,0.37
V5755,0.78
V5756,0.79
V5757,0.08
V5758,0.21
V5759,0.36
V5760,0.16
V5761,0.22
V5762,0.29
V5763,0.38
V5764,0.79
V5765,0.38
V5766,0.03
V5767,0.01
V5768,0.34
V5769,0.81
V5770,0.21
V5771,0.29
V5772,0.1
V5773,0.34
V5774,0.05
V5775,0.37
V5776,0.12
V5777,0.4
V5778,0.25
V5779,0.33
V5780,0.38
V5781,0.19
V5782,0.1
V5783,0.33
V5784,0.16
V5785,0.19
V5786,0.33
V5787,0.81
V5788,0.11
V5789,0.32
V5790,0.18
V5791,0.38
V5792,0.04
V5793,0.21
V5794,0.67
V5795,0.12
V5796,0.21
V5797,0.15
V5798,0.34
V5799,0.3
V5800,0.15
V5801,0.23
V5802,0.79
V5803,0.37
V5804,0.18
V5805,0.15
V5806,0.14
V5807,0.86
V5808,0.22
V5809,0.34
V5810,0.18
V5811,0.14
V5812,0.12
V5813,0.29
V5814,0.33
V5815,0.07
V5816,0.36
V5817,0.25
V5818,0.85
V5819,0.79
V5820,0.12
V5821,0.36
V5822,0.19
V5823,0.19
V5824,0.14
V5825,0.16
V5826,0.18
V5827,0.23
V5828,0.23
V5829,0.14
V5830,0.3
V5831,0.07
V5832,0.12
V5833,0.1
V5834,0.27
V5835,0.4
V5836,0.81
V5837,0.33
V5838,0.21
V5839,0.18
V5840,0.22
V5841,0.56
V5842,0.81
V5843,0.23
V5844,0.4
V5845,0.19
V5846,0.86
V5847,0.29
V5848,0.36
V5849,0.79
V5850,0.4
V5851,0.33
V5852,0.21
V5853,0.12
V5854,0.05
V5855,0.18
V5856,0.15
V5857,0.84
V5858,0.19
V5859,0.15
V5860,0.11
V5861,0.21
V5862,0.15
V5863,0.37
V5864,0.07
V5865,0.34
V5866,0.37
V5867,0.14
V5868,0.25
V5869,0.97
V5870,0.37
V5871,0.08
V5872,0.37
V5873,0.18
V5874,0.85
V5875,0.79
V5876,0.41
V5877,0.14
V5878,0.34
V5879,0.23
V5880,0.84
V5881,0.37
V5882,0.3
V5883,0.07
V5884,0.84
V5885,0.23
V5886,0.37
V5887,0.37
V5888,0.4
V5889,0.36
V5890,0.37
V5891,0.3
V5892,0.84
V5893,0.34
V5894,0.11
V5895,0.16
V5896,0.33
V5897,0.22
V5898,0.33
V5899,0.19
V5900,0.4
V5901,0.36
V5902,0.19
V5903,0.33
V5904,0.3
V5905,0.05
V5906,0.33
V5907,0.33
V5908,0.21
V5909,0.1
V5910,0.26
V5911,0.01
V5912,0.1
V5913,0.29
V5914,0.16
V5915,0.9
V5916,0.12
V5917,0.18
V5918,0.85
V5919,0.05
V5920,0.25
V5921,0.3
V5922,0.19
V5923,0.47
V5924,0.4
V5925,0.86
V5926,0.19
V5927,0.44
V5928,0.22
V5929,0.19
V5930,0.34
V5931,0.3
V5932,0.18
V5933,0.38
V5934,0.18
V5935,0.32
V5936,0.33
V5937,0.15
V5938,0.34
V5939,0.32
V5940,0.3
V5941,0.1
V5942,0.34
V5943,0.29
V5944,0.36
V5945,0.29
V5946,0.77
V5947,0.04
V5948,0.14
V5949,0.1
V5950,0.86
V5951,0.16
V5952,0.82
V5953,0.36
V5954,0.27
V5955,0.18
V5956,0.32
V5957,0.99
V5958,0.36
V5959,0.26
V5960,0.89
V5961,0.14
V5962,0.33
V5963,0.25
V5964,0.55
V5965,0.12
V5966,0.4
V5967,0.25
V5968,0.81
V5969,0.08
V5970,0.36
V5971,0.19
V5972,0.21
V5973,0.32
V5974,0.08
V5975,0.88
V5976,0.19
V5977,0.29
V5978,0.81
V5979,0.3
V5980,0.26
V5981,0.79
V5982,0.16
V5983,0.38
V5984,0.07
V5985,0.38
V5986,0.11
V5987,0.27
V5988,0.19
V5989,0.15
V5990,0.34
V5991,0.12
V5992,0
V5993,0.33
V5994,0.19
V5995,0.38
V5996,0.38
V5997,0.79
V5998,0.36
V5999,0.1
V6000,0.22
V6001,0.26
V6002,0.12
V6003,0.41
V6004,0.29
V6005,0.34
V6006,0.08
V6007,0.81
V6008,0.32
V6009,0.18
V6010,0.79
V6011,0.21
V6012,0.22
V6013,0.32
V6014,0.22
V6015,0.3
V6016,0.21
V6017,0.29
V6018,0.25
V6019,0.3
V6020,0.27
V6021,0.07
V6022,0.16
V6023,0.34
V6024,0.33
V6025,0.84
V6026,0.36
V6027,0.26
V6028,0.33
V6029,0.22
V6030,0.27
V6031,0.1
V6032,0.3
V6033,0.22
V6034,0.37
V6035,0.04
V6036,0.15
V6037,0.07
V6038,0.14
V6039,0.11
V6040,0.14
V6041,0.11
V6042,0.27
V6043,0.19
V6044,0.33
V6045,0.29
V6046,0.16
V6047,0.23
V6048,0.4
V6049,0.38
V6050,0.4
V6051,0.25
V6052,0.3
V6053,0.4
V6054,0.33
V6055,0.26
V6056,0.22
V6057,0.36
V6058,0.19
V6059,0.86
V6060,0.04
V6061,0.4
V6062,0.12
V6063,0.27
V6064,0.01
V6065,0.9
V6066,0.81
V6067,0.33
V6068,0.23
V6069,0.18
V6070,0.08
V6071,0.15
V6072,0.89
V6073,0.03
V6074,0.08
V6075,0.89
V6076,0.1
V6077,0.25
V6078,0.79
V6079,0.1
V6080,0.23
V6081,0.15
V6082,0.1
V6083,0.19
V6084,0.32
V6085,0.86
V6086,0.03
V6087,0.16
V6088,0.23
V6089,0.1
V6090,0.08
V6091,0.19
V6092,0
V6093,0.3
V6094,0.37
V6095,0.3
V6096,0.88
V6097,0.3
V6098,0.27
V6099,0.16
V6100,0.27
V6101,0.4
V6102,0.37
V6103,0.4
V6104,0.21
V6105,0.32
V6106,0.07
V6107,0.11
V6108,0.15
V6109,0.92
V6110,0.89
V6111,0.07
V6112,0.34
V6113,0.19
V6114,0.22
V6115,0.36
V6116,0.38
V6117,0.23
V6118,0.38
V6119,0.25
V6120,0.03
V6121,0.4
V6122,0.11
V6123,0.79
V6124,0.11
V6125,0.04
V6126,0.78
V6127,0.14
V6128,0.36
V6129,0.19
V6130,0.36
V6131,0.3
V6132,0.08
V6133,0.27
V6134,0.81
V6135,0.05
V6136,0.16
V6137,0.26
V6138,0.42
V6139,0.22
V6140,0.82
V6141,0.33
V6142,0.08
V6143,0.22
V6144,0.93
V6145,0.82
V6146,0.23
V6147,0.88
V6148,0.03
V6149,0.27
V6150,0.26
V6151,0.93
V6152,0.25
V6153,0.32
V6154,0.33
V6155,0.16
V6156,0.1
V6157,0.22
V6158,0.33
V6159,0.89
V6160,0.22
V6161,0.37
V6162,0.18
V6163,0.86
V6164,0.41
V6165,0.79
V6166,0.16
V6167,0.36
V6168,0.21
V6169,0.27
V6170,0.12
V6171,0.86
V6172,0.27
V6173,0.14
V6174,0.22
V6175,0.29
V6176,0.04
V6177,0.14
V6178,0.33
V6179,0.15
V6180,0.1
V6181,0.12
V6182,0.23
V6183,0.3
V6184,0.04
V6185,0.14
V6186,0.4
V6187,0.14
V6188,0.26
V6189,0.27
V6190,0.23
V6191,0.11
V6192,0.12
V6193,0.22
V6194,0.22
V6195,0.14
V6196,0.37
V6197,0.21
V6198,0.36
V6199,0.81
V6200,0.34
V6201,0.07
V6202,0.37
V6203,0.88
V6204,0.01
V6205,0.96
V6206,0.42
V6207,0.38
V6208,0.21
V6209,0.34
V6210,0.11
V6211,0.11
V6212,0.25
V6213,0.33
V6214,0.22
V6215,0.79
V6216,0.23
V6217,0.19
V6218,0.18
V6219,0.78
V6220,0.36
V6221,0.16
V6222,0.32
V6223,0.18
V6224,0.23
V6225,0.4
V6226,0.88
V6227,0.23
V6228,0.84
V6229,0.15
V6230,0.41
V6231,0.36
V6232,0.36
V6233,0.36
V6234,0.21
V6235,0.32
V6236,0.32
V6237,0.19
V6238,0.29
V6239,0.27
V6240,0.33
V6241,0.1
V6242,0.78
V6243,0.29
V6244,0.19
V6245,0.34
V6246,0.82
V6247,0.4
V6248,0.22
V6249,0.15
V6250,0.29
V6251,0.4
V6252,0.33
V6253,0.37
V6254,0.27
V6255,0.05
V6256,0.21
V6257,0.07
V6258,0.84
V6259,0.18
V6260,0.25
V6261,0.18
V6262,0.37
V6263,0.16
V6264,0.37
V6265,0.37
V6266,0.3
V6267,0.79
V6268,0.19
V6269,0.32
V6270,0.03
V6271,0.23
V6272,0.86
V6273,0.33
V6274,0.4
V6275,0.15
V6276,0.1
V6277,0.33
V6278,0.3
V6279,0.3
V6280,0.15
V6281,0.34
V6282,0.97
V6283,0.07
V6284,0.34
V6285,0.34
V6286,0.21
V6287,0.32
V6288,0.33
V6289,0.12
V6290,0.14
V6291,0.22
V6292,0.9
V6293,0.41
V6294,0.18
V6295,0.27
V6296,0.77
V6297,0.38
V6298,0.11
V6299,0.16
V6300,0.38
V6301,0.25
V6302,0.12
V6303,0.04
V6304,0.04
V6305,0.36
V6306,0.33
V6307,0.41
V6308,0.1
V6309,0.22
V6310,0.21
V6311,0.08
V6312,0.32
V6313,0.4
V6314,0.21
V6315,0.36
V6316,0.36
V6317,0.21
V6318,0.36
V6319,0.4
V6320,0.05
V6321,0.92
V6322,0.37
V6323,0.26
V6324,0.21
V6325,0.38
V6326,0.15
V6327,0.01
V6328,0.26
V6329,0.19
V6330,0.27
V6331,0.41
V6332,0.3
V6333,0.21
V6334,0.25
V6335,0.05
V6336,0.33
V6337,0.4
V6338,0.03
V6339,0.37
V6340,0.11
V6341,0.4
V6342,0.15
V6343,0.79
V6344,0.89
V6345,0.19
V6346,0.37
V6347,0.23
V6348,0.26
V6349,0.34
V6350,0.03
V6351,0.97
V6352,0.1
V6353,0.26
V6354,0.81
V6355,0
V6356,0.79
V6357,0.21
V6358,0.79
V6359,0.05
V6360,0.4
V6361,0.1
V6362,0.81
V6363,0.34
V6364,0.03
V6365,0.07
V6366,0.11
V6367,0.1
V6368,0.79
V6369,0.16
V6370,0.42
V6371,0.37
V6372,0.45
V6373,0.36
V6374,0.42
V6375,0.3
V6376,0.3
V6377,0.37
V6378,0.36
V6379,0.07
V6380,0.26
V6381,0.34
V6382,0.73
V6383,0.14
V6384,0.29
V6385,0.84
V6386,0.1
V6387,0.26
V6388,0.79
V6389,0.11
V6390,0.21
V6391,0.38
V6392,0.38
V6393,0.15
V6394,0.4
V6395,0.38
V6396,0.26
V6397,0.19
V6398,0.12
V6399,0.05
V6400,0.11
V6401,0.81
V6402,0.25
V6403,0.29
V6404,0.79
V6405,0.15
V6406,0.12
V6407,0.26
V6408,0.37
V6409,0.07
V6410,0.88
V6411,0.27
V6412,0.33
V6413,0.34
V6414,0.11
V6415,0.34
V6416,0.29
V6417,0.33
V6418,0.18
V6419,0.96
V6420,0.14
V6421,0.34
V6422,0.26
V6423,0.22
V6424,0.27
V6425,0.37
V6426,0.79
V6427,0.27
V6428,0.1
V6429,0.37
V6430,0.22
V6431,0.26
V6432,0.15
V6433,0.38
V6434,0.29
V6435,0.79
V6436,0.07
V6437,0.22
V6438,0.38
V6439,0.26
V6440,0.25
V6441,0.89
V6442,0.1
V6443,0.1
V6444,0.29
V6445,0.16
V6446,0.29
V6447,0.11
V6448,0.36
V6449,0.37
V6450,0.21
V6451,0.26
V6452,0.11
V6453,0.27
V6454,0.15
V6455,0.4
V6456,0.34
V6457,0.37
V6458,0.36
V6459,0.89
V6460,0.21
V6461,0.33
V6462,0.79
V6463,0.21
V6464,0.41
V6465,0.04
V6466,0.19
V6467,0.88
V6468,0.22
V6469,0.12
V6470,0.81
V6471,0.36
V6472,0.22
V6473,0.11
V6474,0.08
V6475,0.38
V6476,0.15
V6477,0.1
V6478,0.99
V6479,0.12
V6480,0.84
V6481,0.9
V6482,0.19
V6483,0.4
V6484,0.04
V6485,0.79
V6486,0.3
V6487,0.9
V6488,0.81
V6489,0.33
V6490,0.04
V6491,0.22
V6492,0.22
V6493,0.11
V6494,0.3
V6495,0.22
V6496,0.14
V6497,0.88
V6498,0.33
V6499,0.32
V6500,0.07
V6501,0.37
V6502,0.86
V6503,0.36
V6504,0.33
V6505,0.12
V6506,0.07
V6507,0.19
V6508,0.19
V6509,0.3
V6510,0.27
V6511,0.22
V6512,0.38
V6513,0.01
V6514,0.89
V6515,0.21
V6516,0.12
V6517,0.03
V6518,0.04
V6519,0.16
V6520,0.79
V6521,0.33
V6522,0.79
V6523,0.25
V6524,0.04
V6525,0.07
V6526,0.18
V6527,0.41
V6528,0.19
V6529,0.04
V6530,0.92
V6531,0.07
V6532,0.26
V6533,0.27
V6534,0.34
V6535,0.37
V6536,0.81
V6537,0.82
V6538,0.16
V6539,0.26
V6540,0.81
V6541,0.27
V6542,0.16
V6543,0.25
V6544,0.11
V6545,0.79
V6546,0.04
V6547,0.82
V6548,0.4
V6549,0.1
V6550,0.33
V6551,0.26
V6552,0.27
V6553,0.04
V6554,0.86
V6555,0.37
V6556,0.78
V6557,0.22
V6558,0.26
V6559,0.14
V6560,0.26
V6561,0.34
V6562,0.81
V6563,0.36
V6564,0.25
V6565,0.79
V6566,0.36
V6567,0.82
V6568,0.34
V6569,0.15
V6570,0.18
V6571,0.41
V6572,0.27
V6573,0.05
V6574,0.23
V6575,0.41
V6576,0.47
V6577,0.88
V6578,0.03
V6579,0.88
V6580,0.81
V6581,0.26
V6582,0.18
V6583,0.07
V6584,0.01
V6585,0.19
V6586,0.79
V6587,0.18
V6588,0.07
V6589,0.14
V6590,0.86
V6591,0.86
V6592,0.14
V6593,0.07
V6594,0.22
V6595,0.81
V6596,0.22
V6597,0.05
V6598,0.3
V6599,0.05
V6600,0
V6601,0.18
V6602,0.82
V6603,0.12
V6604,0.12
V6605,0.26
V6606,0.89
V6607,0.89
V6608,0.18
V6609,0.4
V6610,0.19
V6611,0.34
V6612,0.04
V6613,0.29
V6614,0.15
V6615,0.32
V6616,0.22
V6617,0.32
V6618,0.18
V6619,0.38
V6620,0.38
V6621,0.26
V6622,0.18
V6623,0.21
V6624,0.16
V6625,0.29
V6626,0.11
V6627,0.37
V6628,0.38
V6629,0.07
V6630,0.21
V6631,0.79
V6632,0.34
V6633,0.19
V6634,0.05
V6635,0.29
V6636,0.03
V6637,0.34
V6638,0.19
V6639,0.21
V6640,0.22
V6641,0.29
V6642,0.21
V6643,0.14
V6644,0.19
V6645,0.4
V6646,0.18
V6647,0.36
V6648,0.18
V6649,0
V6650,0.16
V6651,0.34
V6652,0.23
V6653,0.16
V6654,0.79
V6655,0.16
V6656,0.11
V6657,0.34
V6658,0.4
V6659,0.26
V6660,0.36
V6661,0.1
V6662,0.21
V6663,0.21
V6664,0.27
V6665,0.01
V6666,0.81
V6667,0.84
V6668,0.84
V6669,0.18
V6670,0.41
V6671,0.16
V6672,0.38
V6673,0.4
V6674,0.34
V6675,0.38
V6676,0.14
V6677,0.04
V6678,0.22
V6679,0.25
V6680,0.29
V6681,0.19
V6682,0.38
V6683,0.21
V6684,0.07
V6685,0.07
V6686,0.18
V6687,0.27
V6688,0.18
V6689,0.07
V6690,0.26
V6691,0.38
V6692,0.34
V6693,0.85
V6694,0.26
V6695,0.12
V6696,0.37
V6697,0.36
V6698,0.15
V6699,0.12
V6700,0.03
V6701,0.19
V6702,0.08
V6703,0.82
V6704,0.04
V6705,0.22
V6706,0.82
V6707,0.29
V6708,0.27
V6709,0.03
V6710,0.19
V6711,0.15
V6712,0.25
V6713,0.4
V6714,0.34
V6715,0.23
V6716,0.21
V6717,0.29
V6718,0.82
V6719,0.14
V6720,0.86
V6721,0.19
V6722,0.84
V6723,0.29
V6724,0.26
V6725,0.21
V6726,0.81
V6727,0.25
V6728,0.15
V6729,0.11
V6730,0.37
V6731,0.26
V6732,0.4
V6733,0.25
V6734,0.3
V6735,0.33
V6736,0.86
V6737,0.36
V6738,0.84
V6739,0.18
V6740,0
V6741,0.15
V6742,0.84
V6743,0.03
V6744,0.33
V6745,0.34
V6746,0.85
V6747,0.32
V6748,0.27
V6749,0.18
V6750,0.37
V6751,0.07
V6752,0.18
V6753,0.11
V6754,0.82
V6755,0.33
V6756,0.37
V6757,0.4
V6758,0.79
V6759,0.22
V6760,0.38
V6761,0.36
V6762,0.12
V6763,0.05
V6764,0.14
V6765,0.12
V6766,0.82
V6767,0.38
V6768,0.21
V6769,0.82
V6770,0.29
V6771,0.11
V6772,0.84
V6773,0.04
V6774,0.08
V6775,0.05
V6776,0.12
V6777,0.29
V6778,0.38
V6779,0.4
V6780,0.81
V6781,0.08
V6782,0.34
V6783,0.26
V6784,0.37
V6785,0.16
V6786,0.16
V6787,0.32
V6788,0.33
V6789,0.37
V6790,0.38
V6791,0.32
V6792,0.18
V6793,0.16
V6794,0.33
V6795,0.23
V6796,0.79
V6797,0.1
V6798,0.3
V6799,0.23
V6800,0.05
V6801,0.82
V6802,0.15
V6803,0.07
V6804,0.18
V6805,0.05
V6806,0.14
V6807,0.14
V6808,0.89
V6809,0.34
V6810,0.11
V6811,0.16
V6812,0.36
V6813,0.25
V6814,0.29
V6815,0.37
V6816,0.27
V6817,0.37
V6818,0.11
V6819,0.38
V6820,0.88
V6821,0.26
V6822,0.1
V6823,0.93
V6824,0.19
V6825,0.32
V6826,0.79
V6827,0.07
V6828,0.27
V6829,0.26
V6830,0.34
V6831,0.4
V6832,0.15
V6833,0.19
V6834,0.25
V6835,0.4
V6836,0.18
V6837,0.1
V6838,0.3
V6839,0.41
V6840,0.79
V6841,0.21
V6842,0.15
V6843,0.25
V6844,0.19
V6845,0.36
V6846,0.05
V6847,0.37
V6848,0.33
V6849,0.16
V6850,0.14
V6851,0.3
V6852,0.14
V6853,0.21
V6854,0.25
V6855,0.04
V6856,0.18
V6857,0.12
V6858,0.38
V6859,0.04
V6860,0.81
V6861,0.11
V6862,0.07
V6863,0.05
V6864,0.12
V6865,0.14
V6866,0.19
V6867,0.34
V6868,0.96
V6869,0.25
V6870,0.14
V6871,0.34
V6872,0.27
V6873,0.38
V6874,0.3
V6875,0.19
V6876,0.26
V6877,0.16
V6878,0.12
V6879,0.03
V6880,0.3
V6881,0.84
V6882,0.11
V6883,0.38
V6884,0.08
V6885,0.16
V6886,0.41
V6887,0.21
V6888,0.34
V6889,0.12
V6890,0.29
V6891,0
V6892,0.1
V6893,0.19
V6894,0.81
V6895,0.04
V6896,0.79
V6897,0.12
V6898,0.36
V6899,0.32
V6900,0.14
V6901,0.18
V6902,0.14
V6903,0.4
V6904,0.23
V6905,0.44
V6906,0.04
V6907,0.36
V6908,0.36
V6909,0.79
V6910,0.19
V6911,0.18
V6912,0.21
V6913,0.27
V6914,0.36
V6915,0.19
V6916,0.3
V6917,0.26
V6918,0.32
V6919,0.14
V6920,0.36
V6921,0.25
V6922,0.36
V6923,0.38
V6924,0.38
V6925,0.32
V6926,0.12
V6927,0.81
V6928,0.37
V6929,0.32
V6930,0.27
V6931,0.23
V6932,0.21
V6933,0.07
V6934,0.23
V6935,0.19
V6936,0.79
V6937,0.04
V6938,0.89
V6939,0.32
V6940,0.88
V6941,0.11
V6942,0.16
V6943,0.29
V6944,0.38
V6945,0.11
V6946,0.29
V6947,0.16
V6948,0.14
V6949,0.18
V6950,0.36
V6951,0.21
V6952,0.38
V6953,0.84
V6954,0.15
V6955,0.04
V6956,0.33
V6957,0.08
V6958,0.29
V6959,0.18
V6960,0.41
V6961,0.26
V6962,0.12
V6963,0.25
V6964,0.11
V6965,0.44
V6966,0.81
V6967,0.99
V6968,0.15
V6969,0.38
V6970,0.81
V6971,0.84
V6972,0.37
V6973,0.15
V6974,0.19
V6975,0.22
V6976,0.07
V6977,0.07
V6978,0.19
V6979,0.25
V6980,0.12
V6981,0.29
V6982,0.19
V6983,0.36
V6984,0.15
V6985,0.42
V6986,0.21
V6987,0.34
V6988,0.4
V6989,0.29
V6990,0.36
V6991,0.11
V6992,0.79
V6993,0.45
V6994,0.14
V6995,0.05
V6996,0.4
V6997,0.23
V6998,0.23
V6999,0.18
V7000,0.27
V7001,0.79
V7002,0.11
V7003,0.37
V7004,0.29
V7005,0.1
V7006,0.37
V7007,0.4
V7008,0.86
V7009,0.32
V7010,0.23
V7011,0.37
V7012,0.32
V7013,0.32
V7014,0.88
V7015,0.04
V7016,0.37
V7017,0.11
V7018,0.21
V7019,0.03
V7020,0.11
V7021,0.04
V7022,0.15
V7023,0.19
V7024,0.11
V7025,0.21
V7026,0.01
V7027,0.07
V7028,0.37
V7029,0.07
V7030,0.32
V7031,0.19
V7032,0.25
V7033,0.14
V7034,0.41
V7035,0.38
V7036,0.38
V7037,0.81
V7038,0.18
V7039,0.27
V7040,0.41
V7041,0.03
V7042,0.22
V7043,0.36
V7044,0.04
V7045,0.29
V7046,0.08
V7047,0.86
V7048,0.38
V7049,0.19
V7050,0.38
V7051,0.15
V7052,0.11
V7053,0.32
V7054,0.04
V7055,0.32
V7056,0.25
V7057,0.22
V7058,0.18
V7059,0.26
V7060,0.29
V7061,0.04
V7062,0.22
V7063,0.23
V7064,0.34
V7065,0.86
V7066,0.23
V7067,0.84
V7068,0.32
V7069,0.41
V7070,0.29
V7071,0.82
V7072,0.21
V7073,0.29
V7074,0.37
V7075,0.1
V7076,0.01
V7077,0.22
V7078,0.21
V7079,0.93
V7080,0.07
V7081,0.18
V7082,0.81
V7083,0.4
V7084,0.21
V7085,0.38
V7086,0.08
V7087,0.29
V7088,0.14
V7089,0.14
V7090,0.18
V7091,0.19
V7092,0.07
V7093,0.23
V7094,0.21
V7095,0.3
V7096,0.23
V7097,0.12
V7098,0.29
V7099,0.21
V7100,0.86
V7101,0.05
V7102,0.18
V7103,0.08
V7104,0.26
V7105,0.89
V7106,0.12
V7107,0.32
V7108,0.07
V7109,0.08
V7110,0.23
V7111,0.33
V7112,0.9
V7113,0.37
V7114,0.36
V7115,0.14
V7116,0.29
V7117,0.42
V7118,0.16
V7119,0.26
V7120,0.27
V7121,0.18
V7122,0.12
V7123,0.15
V7124,0.37
